round,time,inoc,nutrient,replicate,high_N,high_P,material,shoot_mass_g,root_mass_g,leaf_area_mm2,leaf_perim_mm,leaves,mass_saved_g,aphid_mass_g,trans_N,trans_P,trans_NP,trans_L,exp_notes,ext_group,ext_date,extractors,mass_ext_mg,ext_group_notes,ext_sample_notes,RT_date,PCR_date,gel_date,molc_notes,RTPCR_PAV,RTPCR_RPV
4,2,PAV,N+P,5,1,1,shoot,0.3881,0.0241,1721.396,876.958,2,0.2326,0.1555,1,1,1,1,NA,11,10/22/14,"AK, EB",52.2,NA,NA,7/8/15,7/9/15,7/13/15,mis-labelled extraction vial as 42RNP,1,0
4,2,PAV,P,5,0,1,shoot,0.2177,0.0185,1100.71,802.943,2,0.1307,0.087,1,1,1,1,NA,10,10/21/14,AK,47.7,extra incubation times (see notebook),NA,7/8/15,7/9/15,7/13/15,NA,1,0
4,2,RPV,low,5,0,0,shoot,0.2187,0.0146,1157.4,821.136,2,0.1314,0.0873,1,1,1,1,2 aphids for transmission to NP,17,11/4/14,"AK, TP",47.3,NA,NA,NA,NA,NA,NA,NA,NA
4,2,RPV,N,5,1,0,shoot,0.2899,0.017,1351.688,909.843,2,0.1733,0.1166,1,1,1,1,3 aphids for transmission to P,20,11/10/14,"AK, EB, TP",52,"frozen after chloroform transfer, frozen after ethanol addition",NA,7/23/15,7/24/15,7/30/15,NA,0,1
4,2,RPV,N+P,5,1,1,shoot,0.2578,0.0229,1091.112,758.033,2,0.1544,0.1034,1,1,1,1,NA,3,10/1/14,"AK,EB,TP",52.8,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
4,2,RPV,P,5,0,1,shoot,0.275,0.0176,1359.636,992.774,2,0.1655,0.1095,1,1,1,1,NA,1,9/22/14-9/24/14,"AK, EB, TP",47.7,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",used white label screw cap tube,4/8/16,4/9/16,4/9/16,NA,0,1
4,3,coinfection,low,5,0,0,shoot,0.1822,0.0113,964.051,793.72,2,0.109,0.0732,1,1,1,1,NA,14,10/28/14,"AK, EB",48.4,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
4,3,coinfection,N,5,1,0,shoot,0.3304,0.0153,1597.927,1028.867,2,0.1982,0.1322,1,1,1,1,trans plants may have received NP once,8,10/19/14,AK,48.3,NA,NA,NA,NA,NA,NA,NA,NA
4,3,coinfection,N+P,5,1,1,shoot,0.0744,0.0077,267.79,308.35,1,0.045,0.0294,1,1,1,1,"leaf broken when IAP stopped, 4 aphids for transmission to N, 2 aphids for transmission to P",12,10/23/14,"TP, AK",23.7,extra incubation before heating,used all tissue,NA,NA,NA,NA,NA,NA
4,3,coinfection,P,5,0,1,shoot,0.1172,0.0071,552.845,579.029,2,0.0701,0.0471,1,1,1,1,NA,12,10/23/14,"TP, AK",48.5,extra incubation before heating,NA,NA,NA,NA,NA,NA,NA
4,3,healthy,low,5,0,0,shoot,0.282,0.0144,1538.605,1018.259,3,0.282,0,NA,NA,NA,NA,NA,15,10/29/14,"AK,TP",49,4 min incubation after Trizol transfer,NA,3/3/15,3/5/15,3/10/15,NA,0.5,0
4,3,healthy,N,5,1,0,shoot,0.4202,0.0161,1862.803,1433.702,3,0.4202,0,NA,NA,NA,NA,trans plants may have received NP once,13,10/24/14,AK,48.6,frozen after chloroform transfer,NA,3/3/15,3/5/15,3/10/15,NA,0,0
4,3,healthy,N+P,5,1,1,shoot,0.2502,0.0192,1278.356,1138.16,3,0.2502,0,NA,NA,NA,NA,NA,10,10/21/14,AK,49.9,extra incubation times (see notebook),NA,3/24/15,4/21/15,4/21/15,NA,0,0
4,3,healthy,P,5,0,1,shoot,0.194,0.019,1213.779,981.651,2,0.194,0,NA,NA,NA,NA,NA,18,11/5/14,"AK, EB",51.1,NA,NA,2/24/15,3/4/15,3/4/15,NA,0.5,0.5
4,3,PAV,low,5,0,0,shoot,0.179,0.0124,988.205,895.309,2,0.1072,0.0718,1,1,1,1,NA,16,10/30/14,"AK,TP",47.1,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,7/23/15,7/24/15,7/30/15,NA,1,0
4,3,PAV,N,5,1,0,shoot,0.4489,0.0234,1869.207,1134.198,3,0.2697,0.1792,1,1,1,1,trans plants may have received NP once,5,10/16/14,"AK, TP, KR",49.7,2.0 ml tubes for final set,NA,6/25/15,6/26/15,7/2/15,NA,1,0
4,3,PAV,N+P,5,1,1,shoot,0.4052,0.0206,1754.098,1135.098,3,0.2437,0.1615,1,1,1,1,NA,9,10/20/14,AK,51.3,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
4,3,PAV,P,5,0,1,shoot,0.1925,0.0169,1199.598,906.827,2,0.1156,0.0769,1,1,1,1,NA,5,10/16/14,"AK, TP, KR",49,2.0 ml tubes for final set,NA,6/25/15,6/26/15,7/2/15,NA,1,0
4,3,RPV,low,5,0,0,shoot,0.3448,0.0231,1700.155,1087.661,2,0.206,0.1388,1,1,1,1,2 aphids for transmission to P,11,10/22/14,"AK, EB",48.2,NA,NA,NA,NA,NA,NA,NA,NA
4,3,RPV,N,5,1,0,shoot,0.437,0.0189,2009.409,1302.267,2,0.2628,0.1742,1,1,1,1,trans plants may have received NP once,9,10/20/14,AK,49.3,NA,NA,4/22/16,4/30/16,4/30/16,NA,0,1
4,3,RPV,N+P,5,1,1,shoot,0.1904,0.0094,980.05,757.435,2,0.1148,0.0756,1,1,1,0,NA,10,10/21/14,AK,47.1,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
4,3,RPV,P,5,0,1,shoot,0.1781,0.0108,860.056,754.475,2,0.1066,0.0715,1,1,1,1,NA,4,10/15/14,AK,48.5,2.0 ml tubes for final set,NA,4/22/16,4/30/16,4/30/16,NA,0,1
4,4,coinfection,low,5,0,0,shoot,0.2351,0.0119,1381.174,911.564,2,0.1414,0.0937,3,3,3,3,NP leaf broken when trans IAP stopped,11,10/22/14,"AK, EB",47,NA,NA,NA,NA,NA,NA,NA,NA
4,4,coinfection,N,5,1,0,shoot,0.2694,0.012,1388.24,989.325,3,0.1616,0.1078,1,1,1,1,L leaf broken when trans IAP stopped,12,10/23/14,"TP, AK",48.7,extra incubation before heating,NA,NA,NA,NA,NA,NA,NA
4,4,coinfection,N+P,5,1,1,shoot,0.4513,0.0197,1792.659,1237.941,3,0.2708,0.1805,1,1,1,1,NA,10,10/21/14,AK,47.2,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
4,4,coinfection,P,5,0,1,shoot,0.2166,0.0104,1132.831,1031.107,2,0.1297,0.0869,1,1,1,1,NA,2,9/25/14,"AK, EB, TP",50.7,15 min isopropanol incubation,NA,NA,NA,NA,NA,NA,NA
4,4,healthy,low,5,0,0,shoot,0.4696,0.0146,2072.19,1332.051,3,0.4696,0,NA,NA,NA,NA,NA,12,10/23/14,"TP, AK",51.9,extra incubation before heating,NA,3/3/15,3/5/15,3/10/15,NA,0.5,0.5
4,4,healthy,N,5,1,0,shoot,0.3063,0.0151,1084.438,900.251,2,0.3063,0,NA,NA,NA,NA,leaf broken when IAP stopped,20,11/10/14,"AK, EB, TP",48.2,"frozen after chloroform transfer, frozen after ethanol addition",NA,2/24/15,3/4/15,3/4/15,NA,0.5,0.5
4,4,healthy,N+P,5,1,1,shoot,0.5201,0.0181,2188.083,1250.808,3,0.5201,0,NA,NA,NA,NA,NA,5,10/16/14,"AK, TP, KR",48.7,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,0,0
4,4,healthy,P,5,0,1,shoot,0.2375,0.0139,1177.05,1022.055,2,0.2375,0,NA,NA,NA,NA,NA,12,10/23/14,"TP, AK",50.5,extra incubation before heating,NA,3/3/15,3/5/15,3/10/15,NA,0,0
4,4,PAV,low,5,0,0,shoot,0.1971,0.0126,976.667,770.388,2,0.1178,0.0793,0,0,0,0,"will have two sets of RPV ctrl trans plants, one set is actually from PAV ctrl",3,10/1/14,"AK,EB,TP",48,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
4,4,PAV,N,5,1,0,shoot,0.3347,0.0121,1637.13,1108.753,2,0.2007,0.134,1,1,1,1,"N leaf broken when trans IAP stopped, P leaf broken when trans IAP stopped",3,10/1/14,"AK,EB,TP",48,Frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
4,4,PAV,N+P,5,1,1,shoot,0.2908,0.0119,1522.903,1045.71,3,0.1747,0.1161,1,1,1,1,P leaf broken when trans IAP stopped,6,10/17/14,AK,50.9,NA,NA,8/19/15,8/21/15,8/21/15,Tested in July with RT-PCR and came up negative for both PAV and RPV so it was re-tested in August,0.5,0
4,4,PAV,P,5,0,1,shoot,0.3841,0.0171,1741.51,1275.749,3,0.2306,0.1535,1,1,1,1,NA,8,10/19/14,AK,53.3,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
4,4,RPV,low,5,0,0,shoot,0.383,0.0158,1735.794,1112.074,3,0.2294,0.1536,0,0,0,0,"will have two sets of RPV ctrl trans plants, one set is actually from PAV ctrl",1,9/22/14-9/24/14,"AK, EB, TP",48.6,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",didn't see pellet,2/10/16,2/10/16,2/10/16,NA,0,1
4,4,RPV,N,5,1,0,shoot,0.3178,0.0106,1611.092,1148.051,3,0.1908,0.127,1,1,1,1,NA,13,10/24/14,AK,50.9,frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
4,4,RPV,N+P,5,1,1,shoot,0.3607,0.014,1806.741,1045.356,2,0.2167,0.144,1,1,1,1,NA,11,10/22/14,"AK, EB",47.8,NA,NA,4/22/16,4/30/16,4/30/16,NA,0,1
4,4,RPV,P,5,0,1,shoot,0.1924,0.0103,1245.718,954.136,2,0.115,0.0774,1,1,1,1,"3 aphids for transmission to L, N leaf broken when trans IAP stopped",16,10/30/14,"AK,TP",51,"frozen after chlorophyll transfer, no 5 min air dry before adding water",lost in bead beater,NA,NA,NA,lost in extraction and extraction bag with samples was lost,NA,NA
4,5,coinfection,low,5,0,0,shoot,0.2412,0.0783,1369.179,1040.55,2,0.1445,0.0967,1,1,1,1,NA,22,1/11/15,AK,51.3,samples went in fridge after grinding for ~15 min,"Ext 21, UAT",NA,NA,NA,NA,NA,NA
4,5,coinfection,N,5,1,0,shoot,0.3889,0.1214,1713.11,1180.71,2,0.2333,0.1556,1,1,1,0,NA,14,10/28/14,"AK, EB",52.4,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
4,5,coinfection,N+P,5,1,1,shoot,0.19,0.0348,1048.17,901.393,3,0.1144,0.0756,1,1,1,2,NA,20,11/10/14,"AK, EB, TP",52.7,"frozen after chloroform transfer, frozen after ethanol addition",NA,NA,NA,NA,NA,NA,NA
4,5,coinfection,P,5,0,1,shoot,0.2218,0.1037,1285.263,998.191,2,0.1332,0.0886,1,1,1,1,NA,12,10/23/14,"TP, AK",50.9,extra incubation before heating,NA,NA,NA,NA,NA,NA,NA
4,5,healthy,low,5,0,0,shoot,0.3242,0.0537,1690.915,1228.451,3,0.3242,0,NA,NA,NA,NA,NA,3,10/1/14,"AK,EB,TP",50.7,Frozen after chloroform transfer,NA,3/4/16,3/5/16,3/5/16,NA,0,0
4,5,healthy,N,5,1,0,shoot,0.4746,0.0181,2378.675,1616.973,3,0.4746,0,NA,NA,NA,NA,roots may be switched with Healthy P T5,13,10/24/14,AK,47.4,frozen after chloroform transfer,NA,6/3/15,6/12/15,6/12/15,NA,0,0
4,5,healthy,N+P,5,1,1,shoot,0.492,0.1029,2418.129,1637.973,3,0.492,0,NA,NA,NA,NA,NA,10,10/21/14,AK,46.1,extra incubation times (see notebook),NA,3/24/15,4/21/15,4/21/15,NA,0,0
4,5,healthy,P,5,0,1,shoot,0.2872,0.0486,1623.145,1283.977,4,0.2872,0,NA,NA,NA,NA,roots may be switched with Healthy N T5,5,10/16/14,"AK, TP, KR",53.5,2.0 ml tubes for final set,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
4,5,PAV,low,5,0,0,shoot,0.2334,0.0741,1138.415,945.582,3,0.1401,0.0933,1,1,1,1,NA,12,10/23/14,"TP, AK",52,extra incubation before heating,NA,7/8/15,7/9/15,7/13/15,NA,1,0
4,5,PAV,N,5,1,0,shoot,0.1955,0.0198,969.946,854.738,2,0.1177,0.0778,1,0,1,1,"leaf broken when IAP stopped, 1 aphid for transmission to L",2,9/25/14,"AK, EB, TP",50.1,15 min isopropanol incubation,NA,8/19/15,8/21/15,8/21/15,NA,1,0
4,5,PAV,N+P,5,1,1,shoot,0.4681,0.1215,2486.032,1474.816,3,0.2808,0.1873,1,1,1,1,NA,14,10/28/14,"AK, EB",51.5,frozen after chlororophyll transfer,NA,6/25/15,6/26/15,7/2/15,NA,1,0
4,5,PAV,P,5,0,1,shoot,0.1358,0.0348,851.965,837.802,2,0.0812,0.0546,1,1,1,1,NA,17,11/4/14,"AK, TP",47.8,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
4,5,RPV,low,5,0,0,shoot,0.1126,0.0247,671.096,807.465,2,0.067,0.0456,1,1,0,1,Couldn't find sample for extraction,NA,NA,NA,NA,NA,Couldn't find sample for extraction,NA,NA,NA,NA,NA,NA
4,5,RPV,N,5,1,0,shoot,0.2858,0.0659,1569.553,1535.435,3,0.1721,0.1137,1,1,1,1,1 aphid for transmission to P,9,10/20/14,AK,52,NA,NA,NA,NA,NA,NA,NA,NA
4,5,RPV,N+P,5,1,1,shoot,0.3108,0.0624,1677.806,1322.442,3,0.1864,0.1244,1,1,1,1,NP leaf broken when trans IAP stopped,14,10/28/14,"AK, EB",51.7,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
4,5,RPV,P,5,0,1,shoot,0.2665,0.0919,1277.082,1054.415,3,0.1591,0.1074,1,1,1,1,"2 aphids for transmission to L, NP leaf broken when trans IAP stopped",7,10/18/14,AK,48.9,NA,NA,4/22/16,4/30/16,4/30/16,NA,0,1
4,6,coinfection,low,5,0,0,shoot,0.3623,0.0155,1681.904,1291.688,3,0.2171,0.1452,1,1,1,1,NA,14,10/28/14,"AK, EB",48.3,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
4,6,coinfection,N,5,1,0,shoot,0.341,0.0169,1509.077,979.537,2,0.2047,0.1363,1,1,1,1,NA,20,11/10/14,"AK, EB, TP",51.5,"frozen after chloroform transfer, frozen after ethanol addition",NA,NA,NA,NA,NA,NA,NA
4,6,coinfection,N+P,5,1,1,shoot,0.2254,0.0093,1201.202,1025.063,2,0.1349,0.0905,1,1,1,1,NA,1,9/22/14-9/24/14,"AK, EB, TP",52.7,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,NA,NA,NA,NA,NA,NA
4,6,coinfection,P,5,0,1,shoot,0.2497,0.0132,1247.245,962.529,2,0.1503,0.0994,1,1,1,1,NA,10,10/21/14,AK,46.6,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
4,6,healthy,low,5,0,0,shoot,0.3266,0.026,1618.027,1344.99,3,0.3266,0,NA,NA,NA,NA,NA,8,10/19/14,AK,48.4,NA,NA,3/24/15,4/21/15,4/21/15,NA,0,0
4,6,healthy,N,5,1,0,shoot,0.3313,0.0085,1834.426,1507.011,3,0.3313,0,NA,NA,NA,NA,NA,22,1/11/15,AK,46.7,samples went in fridge after grinding for ~15 min,Ext 21,2/19/15,3/9/15,3/10/15,NA,1,0
4,6,healthy,N+P,5,1,1,shoot,0.4707,0.0129,2130.564,1348.765,3,0.4707,0,NA,NA,NA,NA,NA,2,9/25/14,"AK, EB, TP",50.8,15 min isopropanol incubation,<1ml of Trizol- estimated to bring up to 1ml,4/22/16,4/30/16,4/30/16,NA,0,0
4,6,healthy,P,5,0,1,shoot,0.4158,0.0239,1631.737,1022.942,4,0.4158,0,NA,NA,NA,NA,NA,16,10/30/14,"AK,TP",49.3,"frozen after chlorophyll transfer, no 5 min air dry before adding water",NA,3/3/15,3/5/15,3/10/15,NA,0,0
4,6,PAV,low,5,0,0,shoot,0.3856,0.0211,2028.925,1229.719,3,0.2313,0.1543,1,1,1,1,NA,12,10/23/14,"TP, AK",51.2,extra incubation before heating,NA,6/25/15,6/26/15,7/2/15,NA,1,0
4,6,PAV,N,5,1,0,shoot,0.2224,0.0112,1292.808,1101.339,3,0.1335,0.0889,1,1,1,1,NA,17,11/4/14,"AK, TP",48.9,NA,NA,6/25/15,6/26/15,7/2/15,NA,1,0
4,6,PAV,N+P,5,1,1,shoot,0.5062,0.0129,2546.929,1391.54,3,0.304,0.2022,1,1,1,1,NA,6,10/17/14,AK,51.4,NA,NA,7/23/15,7/24/15,7/30/15,NA,1,0
4,6,PAV,P,5,0,1,shoot,0.3115,0.0194,1407.628,1172.709,3,0.187,0.1245,1,1,1,1,"NP leaf broken when trans IAP stopped, P leaf broken when trans IAP stopped",9,10/20/14,AK,47.4,NA,NA,7/8/15,7/9/15,7/13/15,NA,1,0
4,6,RPV,low,5,0,0,shoot,0.3437,0.0214,1510.407,1009.801,2,0.206,0.1377,1,1,1,1,NA,8,10/19/14,AK,48.5,NA,NA,NA,NA,NA,NA,NA,NA
4,6,RPV,N,5,1,0,shoot,0.3721,0.0112,1767.412,1216.271,3,0.2238,0.1483,1,1,1,1,NA,7,10/18/14,AK,51.7,NA,NA,NA,NA,NA,NA,NA,NA
4,6,RPV,N+P,5,1,1,shoot,0.1448,0.009,884.823,934.199,3,0.0865,0.0583,1,1,1,1,4 aphids for transmission to N,22,1/11/15,AK,9.2,samples went in fridge after grinding for ~15 min,"Ext 21, UAT",7/23/15,7/24/15,7/30/15,NA,0,1
4,6,RPV,P,5,0,1,shoot,0.3922,0.018,1822.481,1478.543,3,0.2352,0.157,1,1,1,1,NA,11,10/22/14,"AK, EB",48.9,NA,NA,NA,NA,NA,NA,NA,NA
4,7,coinfection,low,5,0,0,shoot,0.2894,0.0301,1720.706,1351.245,3,0.1737,0.1157,1,1,1,1,NA,13,10/24/14,AK,50,frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
4,7,coinfection,N,5,1,0,shoot,0.2289,0.0156,1447.793,1381.241,3,0.1369,0.092,1,1,1,1,"4 aphids for transmission to NP, 1 aphid for transmission to P",11,10/22/14,"AK, EB",47.1,NA,NA,NA,NA,NA,NA,NA,NA
4,7,coinfection,N+P,5,1,1,shoot,0.1223,0.0071,827.591,764.486,2,0.0733,0.049,1,1,1,1,1 aphid for transmission to N,20,11/10/14,"AK, EB, TP",48.8,"frozen after chloroform transfer, frozen after ethanol addition",NA,NA,NA,NA,NA,NA,NA
4,7,coinfection,P,5,0,1,shoot,0.3826,0.0209,1850.317,1491.437,3,0.2295,0.1531,1,1,1,1,NA,4,10/15/14,AK,52.7,2.0 ml tubes for final set,NA,NA,NA,NA,NA,NA,NA
4,7,healthy,low,5,0,0,shoot,0.1499,0.0146,896.176,850.47,3,0.1499,0,NA,NA,NA,NA,NA,14,10/28/14,"AK, EB",49.4,frozen after chlororophyll transfer,NA,3/3/15,3/5/15,3/10/15,NA,0.5,0.5
4,7,healthy,N,5,1,0,shoot,0.7883,0.0335,3587.654,2157.303,4,0.7883,0,NA,NA,NA,NA,NA,2,9/25/14,"AK, EB, TP",49.6,15 min isopropanol incubation,NA,4/22/16,4/30/16,4/30/16,NA,0,0
4,7,healthy,N+P,5,1,1,shoot,0.7862,0.0449,3727.383,1897.025,4,0.7862,0,NA,NA,NA,NA,NA,8,10/19/14,AK,48.8,NA,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
4,7,healthy,P,5,0,1,shoot,0.5745,0.0549,2598.625,1632.357,4,0.5745,0,NA,NA,NA,NA,NA,9,10/20/14,AK,48.8,NA,NA,3/24/15,4/21/15,4/21/15,NA,0.5,0
4,7,PAV,low,5,0,0,shoot,0.4137,0.0349,2122.991,1288.64,3,0.2479,0.1658,1,1,1,1,4 aphids for transmission to NP,7,10/18/14,AK,52.4,NA,NA,7/8/15,7/9/15,7/13/15,mis-labelled extraction vial as 47RC,0,0
4,7,PAV,N,5,1,0,shoot,0.232,0.0165,1610.031,1056.14,3,0.1394,0.0926,1,1,1,1,NA,20,11/10/14,"AK, EB, TP",48.7,"frozen after chloroform transfer, frozen after ethanol addition",NA,6/25/15,6/26/15,7/2/15,NA,1,1
4,7,PAV,N+P,5,1,1,shoot,0.2359,0.0076,1380.65,1299.209,3,0.1413,0.0946,1,1,1,1,NA,5,10/16/14,"AK, TP, KR",52.2,2.0 ml tubes for final set,NA,6/25/15,6/26/15,7/2/15,NA,1,0.5
4,7,PAV,P,5,0,1,shoot,0.2523,0.0146,1404.465,888.803,3,0.1517,0.1006,1,1,1,1,NA,10,10/21/14,AK,49.3,extra incubation times (see notebook),NA,7/23/15,7/24/15,7/30/15,NA,1,0.5
4,7,RPV,low,5,0,0,shoot,0.2815,0.0317,1557.682,1172.13,4,0.1686,0.1129,1,1,1,1,NA,18,11/5/14,"AK, EB",47.6,NA,NA,2/1/16,2/1/16,2/1/16,NA,0,1
4,7,RPV,N,5,1,0,shoot,0.185,0.0308,1230.125,988.582,3,0.1102,0.0748,1,1,1,1,4 aphids for transmission to N,4,10/15/14,AK,49.9,2.0 ml tubes for final set,NA,NA,NA,NA,NA,NA,NA
4,7,RPV,N+P,5,1,1,shoot,0.2587,0.0164,1694.027,1364.395,3,0.1548,0.1039,1,1,1,1,4 aphids for transmission to N,13,10/24/14,AK,47.3,frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
4,7,RPV,P,5,0,1,shoot,0.0826,0.0233,577.714,674.367,2,0.0497,0.0329,1,1,1,1,NA,10,10/21/14,AK,44.5,extra incubation times (see notebook),used all tissue,4/8/16,4/9/16,4/9/16,NA,0,1
4,8,coinfection,low,5,0,0,shoot,0.5683,0.0454,2631.081,1055.955,3,0.341,0.2273,1,1,1,1,NA,9,10/20/14,AK,51.8,NA,NA,NA,NA,NA,NA,NA,NA
4,8,coinfection,N,5,1,0,shoot,0.4686,0.022,2142.78,1492.864,3,0.2816,0.187,1,1,1,1,NA,14,10/28/14,"AK, EB",46.2,frozen after chlororophyll transfer,NA,NA,NA,NA,NA,NA,NA
4,8,coinfection,N+P,5,1,1,shoot,0.4124,0.0241,2200.192,1443.346,3,0.2479,0.1645,1,1,1,1,NA,17,11/4/14,"AK, TP",47.6,NA,NA,NA,NA,NA,NA,NA,NA
4,8,coinfection,P,5,0,1,shoot,0.1918,0.0285,1087.051,1091.163,3,0.1155,0.0763,1,1,1,1,NA,10,10/21/14,AK,47.7,extra incubation times (see notebook),NA,NA,NA,NA,NA,NA,NA
4,8,healthy,low,5,0,0,shoot,0.3235,0.0339,1760.88,1391.113,3,0.3235,0,NA,NA,NA,NA,NA,20,11/10/14,"AK, EB, TP",47.2,"frozen after chloroform transfer, frozen after ethanol addition",NA,2/24/15,3/4/15,3/4/15,NA,1,1
4,8,healthy,N,5,1,0,shoot,0.727,0.0334,3307.835,1889.411,4,0.727,0,NA,NA,NA,NA,NA,1,9/22/14-9/24/14,"AK, EB, TP",50.4,"Air dry 7 min, sit 5 min, frozen after chloroform transfer",NA,3/4/16,3/5/16,3/5/16,NA,0,0.5
4,8,healthy,N+P,5,1,1,shoot,0.8288,0.0263,3530.475,2053.284,4,0.8288,0,NA,NA,NA,NA,NA,3,10/1/14,"AK,EB,TP",49.2,Frozen after chloroform transfer,NA,3/4/16,3/5/16,3/5/16,NA,0,0
4,8,healthy,P,5,0,1,shoot,0.4856,0.0302,2243.358,1561.322,4,0.4856,0,NA,NA,NA,NA,NA,15,10/29/14,"AK,TP",48,4 min incubation after Trizol transfer,NA,3/3/15,3/5/15,3/10/15,NA,0.5,0
4,8,PAV,low,5,0,0,shoot,0.5235,0.0419,2582.195,1863.655,4,0.3142,0.2093,1,1,1,1,NA,8,10/19/14,AK,50.1,NA,NA,7/8/15,7/13/15,7/13/15,NA,0.5,0
4,8,PAV,N,5,1,0,shoot,0.6444,0.0347,3991.724,2066.709,4,0.3863,0.2581,1,1,1,1,NA,19,11/6/14,"AK, TP",49.4,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,7/8/15,7/13/15,7/13/15,NA,1,0
4,8,PAV,N+P,5,1,1,shoot,0.7397,0.0274,3890.676,2242.259,4,0.4439,0.2958,1,1,1,1,NA,19,11/6/14,"AK, TP",48.9,"tubes flipped after isoproponal addition, frozen after ethanol addition",NA,7/8/15,7/13/15,7/13/15,NA,1,0
4,8,PAV,P,5,0,1,shoot,0.5321,0.0309,2485.427,1742.65,4,0.3196,0.2125,1,1,1,1,NA,4,10/15/14,AK,49.4,2.0 ml tubes for final set,estimated amount of Trizol (~1ml),6/25/15,6/26/15,7/2/15,NA,1,0.5
4,8,RPV,low,5,0,0,shoot,0.2414,0.0264,1576.456,1214.51,3,0.1445,0.0969,1,1,1,1,NA,13,10/24/14,AK,48,frozen after chloroform transfer,NA,NA,NA,NA,NA,NA,NA
4,8,RPV,N,5,1,0,shoot,0.3278,0.0165,1840.94,1354.547,4,0.1966,0.1312,1,1,1,1,NA,17,11/4/14,"AK, TP",50,NA,NA,2/1/16,2/1/16,2/1/16,NA,0,1
4,8,RPV,N+P,5,1,1,shoot,0.5065,0.0236,2775.965,1765.273,4,0.3043,0.2022,0,1,1,1,1 aphid for transmission to P,20,11/10/14,"AK, EB, TP",49,"frozen after chloroform transfer, frozen after ethanol addition",NA,7/23/15,7/24/15,7/30/15,NA,0.5,1
4,8,RPV,P,5,0,1,shoot,0.2991,0.0246,1659.823,1418.234,3,0.1792,0.1199,1,1,1,1,NA,3,10/1/14,"AK,EB,TP",48.8,Frozen after chloroform transfer,NA,2/1/16,2/1/16,2/1/16,NA,0,0
5,1,coinfection,low,6,0,0,shoot,0.1503,0.0167,NA,NA,NA,0.1503,NA,NA,NA,NA,NA,Roots dried two days,NA,NA,NA,NA,NA,Looked for samples for extraction and couldn't find them,NA,NA,NA,NA,NA,NA
5,1,coinfection,N,6,1,0,shoot,0.2572,0.0196,NA,NA,NA,0.2572,NA,NA,NA,NA,NA,Roots dried two days,NA,NA,NA,NA,NA,Looked for samples for extraction and couldn't find them,NA,NA,NA,NA,NA,NA
5,1,coinfection,N+P,6,1,1,shoot,0.2664,0.0186,NA,NA,NA,0.2664,NA,NA,NA,NA,NA,Roots dried two days,NA,NA,NA,NA,NA,Looked for samples for extraction and couldn't find them,NA,NA,NA,NA,NA,NA
5,1,coinfection,P,6,0,1,shoot,0.2198,0.0205,NA,NA,NA,0.2198,NA,NA,NA,NA,NA,Roots dried two days,NA,NA,NA,NA,NA,Looked for samples for extraction and couldn't find them,NA,NA,NA,NA,NA,NA
5,1,PAV,low,6,0,0,shoot,0.1963,0.0164,NA,NA,NA,0.1963,NA,NA,NA,NA,NA,Roots dried two days,NA,10/6/15,NA,48.9,NA,NA,10/10/15,10/11/15,10/11/15,NA,1,0.5
5,1,PAV,N,6,1,0,shoot,0.2599,0.0215,NA,NA,NA,0.2599,NA,NA,NA,NA,NA,Roots dried two days,NA,10/6/15,NA,49.1,NA,NA,10/10/15,10/11/15,10/11/15,NA,1,0
5,1,PAV,N+P,6,1,1,shoot,0.1823,0.0163,NA,NA,NA,0.1823,NA,NA,NA,NA,NA,Roots dried two days,NA,10/6/15,NA,52.5,NA,NA,10/10/15,10/11/15,10/11/15,NA,1,0
5,1,PAV,P,6,0,1,shoot,0.2017,0.0209,NA,NA,NA,0.2017,NA,NA,NA,NA,NA,Roots dried two days,NA,10/6/15,NA,45.5,NA,NA,10/10/15,10/11/15,10/11/15,NA,1,0
